Price,Close,High,Low,Open,Volume,PE_Ratio,ROE,EPS,Revenue,NetIncome,Revenue_to_NetIncome,RSI,MACD,MACD_Signal,MACD_Hist,SMA_50,EMA_50,StdDev_20,ATR_14,Month,Year,Upcoming_Earnings
Ticker,ORCL,ORCL,ORCL,ORCL,ORCL,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,49.45161437988281,49.46077903482098,48.791647332325056,48.828312945328335,13899600,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,0.0,0.0,0.0,,49.45161437988281,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-03,49.2774543762207,49.54327482506988,48.534994945702714,48.57166055863887,11026700,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,-0.013893105705236053,-0.0027786211410472106,-0.011114484564188842,,49.444784575817636,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-06,49.534114837646484,49.68077380658518,48.90164519309004,48.91081334550063,10982400,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,-0.004145352788420098,-0.0030519674705217882,-0.0010933853178983098,,49.448287723340336,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-07,49.64411163330078,49.799938765457576,49.13997161114809,49.39662395043472,12015400,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,0.012313689210436962,2.1163865669961706e-05,0.012292525344767,,49.45596709235839,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-08,49.83745574951172,50.2701820466113,49.44155475637285,49.662520628894086,11856700,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,0.04049208535501947,0.008115348163539864,0.032376737191479606,,49.470927431854605,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-09,50.067630767822266,50.454322802262936,49.74538389359914,49.94793887098572,10671000,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,0.08046926800754761,0.022586132132341417,0.057883135875206194,,49.494327562676865,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-10,50.1320686340332,50.3162091635842,49.92030825431552,50.22413714271446,9734800,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,0.11601373641586576,0.04127165298904629,0.07474208342681948,,49.519337016455545,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-13,50.25177001953125,50.44511603168231,50.04921504745539,50.14128357356852,10858900,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,0.15208870126079432,0.06343506264339589,0.08865363861739843,,49.54805987932126,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-14,50.52797317504883,50.80418223313387,50.17810649497378,50.196520900471285,12627200,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,0.20065265818900713,0.09087858175251814,0.10977407643648898,,49.586487851702735,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-15,50.41748046875,50.804175911704554,50.34382636811331,50.52796688798747,9090800,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,0.22760046943156453,0.11822295928832743,0.1093775101432371,,49.61907579746929,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-16,51.03437042236328,51.05278483269178,50.57402070071988,50.62005497044628,9866000,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,0.2953302840046348,0.15364442423158892,0.14168585977304587,,49.674577547465134,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-17,50.758148193359375,51.273737500747586,50.50035002747653,51.218497796206705,11166600,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,0.3229945445729143,0.187514448299854,0.13548009627306032,,49.71707051397079,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-21,50.841007232666016,50.96990454929658,50.56479468309942,50.62003789545043,8773000,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,0.34759781117853095,0.2195311208755894,0.12806669030294154,,49.76114646372354,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-22,50.38065719604492,51.236907662456666,50.27017077237419,51.015938327303644,6380500,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,,0.32618956629659124,0.2408628099597898,0.08532675633680145,,49.78544100224595,,,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-23,50.62003707885742,50.63845148267737,49.975546993912936,50.09523886264838,6583200,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,68.19478419552554,0.32479529595764234,0.2576493071593603,0.06714598879828204,,49.818170260152286,,0.6647580073984187,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-24,49.78220748901367,50.82259861076736,49.60727589828242,50.69370127947182,6426000,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,56.51371287245689,0.2531661391409372,0.2567526735556757,-0.003586534414738496,,49.81675995540175,,0.6795467811925455,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-27,48.51163864135742,49.2758206483651,48.45639893823114,48.962782785957764,8259100,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,39.541919564752575,0.0928054257063664,0.22396322398581386,-0.13115779827944746,,49.76557872740001,,0.718595348141645,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-28,49.2205810546875,49.42313601355755,48.48402235723583,48.66816290964598,8620300,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,46.140878477957415,0.022662889170497635,0.18370315702275064,-0.161040267852253,,49.74420626964658,,0.7385343839996621,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-29,48.981201171875,49.662516655187986,48.96278676527344,49.51520491456445,6332500,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,42.26289781297654,-0.051646187247726516,0.13663328816865522,-0.18827947541638174,,49.71428450110652,,0.7293274268336687,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-30,49.08246994018555,49.100884343518636,48.13414748556713,48.63132583899562,7176200,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,40.8857791417625,-0.10119856831132523,0.08906691687265914,-0.19026548518398437,,49.689507459501776,0.6968809172056736,0.7477415660685054,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-01-31,48.29067611694336,49.24820417495136,48.14336437818743,49.11009788328503,8884700,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,34.98509427435991,-0.20203143888119968,0.03084724572188737,-0.23287868460308705,,49.63465132842106,0.7810181747223147,0.7983800580324524,1,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-02-03,48.879920959472656,49.17454442425147,48.51163987240477,48.54846868354931,8892500,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,39.609447774200184,-0.23172391198767173,-0.021666985820024447,-0.2100569261676473,,49.60505405905053,0.8014071886349041,0.8332348668239662,2,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
2020-02-04,49.75459289550781,50.23335697106643,49.48758924549045,49.48758924549045,9769800,59.549656,0.69241995,4.33,59017998336,12440999936,4.743830772414209,44.62922450830742,-0.1825721178205626,-0.05384801222013208,-0.12872410560043052,,49.6109183271469,0.7984924290939328,0.8851891720692292,2,2020,"2025-12-08, 2025-09-09, 2025-06-11, 2025-03-10, 2024-12-09"
