Price,Close,High,Low,Open,Volume,PE_Ratio,ROE,EPS,Revenue,NetIncome,Revenue_to_NetIncome,RSI,MACD,MACD_Signal,MACD_Hist,SMA_50,EMA_50,StdDev_20,ATR_14,Month,Year,Upcoming_Earnings
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,24.08133316040039,26.99066734313965,23.367332458496094,25.933332443237305,356793000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,21.394882732374,-4.719631715280393,-1.830222894372723,-2.88940882090767,43.76851978302002,41.872575291400636,9.904378058509426,4.8174285888671875,3,2020,
2020-03-19,28.50933265686035,30.133333206176758,23.8973331451416,24.979999542236328,452932500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,30.327239993714713,-5.074681744645872,-2.479114664427353,-2.595567080218519,43.713293113708495,41.348526560634355,9.877257284685191,4.8866667066301614,3,2020,
2020-03-20,28.50200080871582,31.799999237060547,28.38599967956543,29.213333129882812,424282500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,20.47818714966361,-5.295608590358036,-3.04241344961349,-2.253195140744546,43.62714645385742,40.84474123702971,9.572013966096348,4.770047460283552,3,2020,
2020-03-23,28.952667236328125,29.46666717529297,27.366666793823242,28.906667709350586,246817500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,21.195064774725807,-5.372400009834585,-3.5084107616577094,-1.863989248176876,43.564413146972655,40.37838539386494,9.39064933090219,4.487333025251116,3,2020,
2020-03-24,33.66666793823242,34.24599838256836,31.600000381469727,31.81999969482422,343428000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,29.85797646752701,-4.995294655599238,-3.8057875404460155,-1.1895071151532228,43.6002131652832,40.1151807877617,8.98385337780662,4.66642815726144,3,2020,
2020-03-25,35.95000076293945,37.133331298828125,34.07400131225586,36.349998474121094,318340500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,34.965841640745225,-4.460769099676405,-3.9367838522920935,-0.5239852473843114,43.619399871826175,39.95184039463142,8.50907488791523,4.764380318777902,3,2020,
2020-03-26,35.21066665649414,37.33333206176758,34.150001525878906,36.49266815185547,260710500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,35.54085681189743,-4.0501245147846205,-3.9594519847905993,-0.0906725299940212,43.60638656616211,39.765912012743684,8.39038884141854,4.799999237060547,3,2020,
2020-03-27,34.29066848754883,35.0533332824707,32.935333251953125,33.66666793823242,215661000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,41.07476696169889,-3.755629329103968,-3.9186874536532734,0.16305812454930546,43.600866622924805,39.5511965803831,8.288564670268535,4.493570600237165,3,2020,
2020-03-30,33.47533416748047,34.44333267211914,32.7486686706543,34.017333984375,179971500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,35.665092802248125,-3.5471412025607094,-3.844378203434761,0.29723700087405147,43.585719985961916,39.31292746615163,7.831559962966105,4.32890374319894,3,2020,
2020-03-31,34.93333435058594,36.19733428955078,33.133331298828125,33.41666793823242,266572500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,39.19843135759675,-3.227064835789797,-3.7209155299057683,0.4938506941159715,43.60372001647949,39.1411787165216,7.221165013447279,4.354523250034878,3,2020,
2020-04-01,32.104000091552734,34.26333236694336,31.67333221435547,33.599998474121094,200298000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,41.754870745377126,-3.1652189641310144,-3.609776216750818,0.4445572526198034,43.51620002746582,38.86521092730714,6.473583509308011,4.168428148542132,4,2020,
2020-04-02,30.29800033569336,32.95066833496094,29.760000228881836,32.068668365478516,297876000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,40.638396966781976,-3.2247617065850704,-3.5327733147176685,0.3080116081325981,43.36274665832519,38.52924188449876,5.759927010626737,3.8936188561575755,4,2020,
2020-04-03,32.000667572021484,34.36600112915039,31.22599983215332,33.96666717529297,338431500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,54.19790639884405,-3.0988372756202196,-3.4459861068981787,0.34714883127795915,43.23982666015625,38.27321936244083,4.942521992044957,3.686809403555734,4,2020,
2020-04-06,34.41600036621094,34.733333587646484,33.19733428955078,34.08000183105469,223527000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,59.83269371411951,-2.7721880281697366,-3.3112264911524907,0.539038462982754,43.17505332946777,38.1219558723926,4.66581439161983,3.5208093098231723,4,2020,
2020-04-07,36.36333465576172,37.66666793823242,35.48933410644531,36.33333206176758,268797000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,73.159022526375,-2.329331460451833,-3.1148474850123593,0.7855160245605264,43.158293380737305,38.05299033448551,4.134895069128557,3.373523575919015,4,2020,
2020-04-08,36.589332580566406,37.14733123779297,35.55533218383789,36.9466667175293,189840000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,68.10468582295145,-1.9377906517374157,-2.8794361183573707,0.941645466619955,43.13421340942383,37.995591991194566,3.6154822031627063,3.041809218270438,4,2020,
2020-04-09,38.20000076293945,38.345333099365234,37.14066696166992,37.4726676940918,204750000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,70.27343314204292,-1.4804584747862464,-2.599640589643146,1.1191821148568994,43.123560104370114,38.00360802145907,3.6776436582427867,2.9233807155064175,4,2020,
2020-04-13,43.39666748046875,43.46666717529297,38.70199966430664,39.34400177001953,337131000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,75.19536614916818,-0.6907295555510942,-2.2178583828247356,1.5271288272736414,43.137080078125,38.215100549263376,4.329433162755189,3.1495711462838307,4,2020,
2020-04-14,47.32600021362305,49.45866775512695,46.1619987487793,46.597999572753906,458647500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,74.49723605713973,0.24932653430699503,-1.7244213993983895,1.9737479337053845,43.21617340087891,38.57239073217944,5.311144414566543,3.2044760840279713,4,2020,
2020-04-15,48.65533447265625,50.20866775512695,47.33333206176758,49.46666717529297,353655000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,73.59364097521859,1.0890401463488075,-1.16172909024895,2.2507692365977574,43.149280090332034,38.96780029062951,6.106868539234226,3.162762096949986,4,2020,
2020-04-16,49.680667877197266,50.630001068115234,47.11466598510742,47.79600143432617,309868500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,76.5881876632487,1.816317690660064,-0.5661197340671473,2.382437424727211,42.960146789550784,39.38791274500472,6.4072434471408934,3.186476707458496,4,2020,
2020-04-17,50.259334564208984,51.663333892822266,49.84400177001953,51.48533248901367,196923000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,79.71467146331318,2.4115847025098773,0.0294211532482576,2.3821635492616196,42.98573348999023,39.8142430124245,6.875147924575828,3.165571893964495,4,2020,
2020-04-20,49.75733184814453,51.03799819946289,47.48066711425781,48.8466682434082,221199000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,80.65519317773087,2.8104337435322577,0.5856236713050577,2.2248100722272,42.98226676940918,40.20416806480568,7.096893749001928,3.2986195428030833,4,2020,
2020-04-21,45.781333923339844,50.22200012207031,44.919334411621094,48.67466735839844,303136500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,68.65541378292387,2.7737209498356634,1.0232431270111788,1.7504778228244846,42.900466766357425,40.42288045141486,6.92891463005443,3.458524022783552,4,2020,
2020-04-22,48.807334899902344,48.93333435058594,45.91400146484375,46.93199920654297,212482500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,78.53189727242693,2.954738400769685,1.4095421817628802,1.5451962190068047,42.84824012756348,40.751682586649665,7.126302492211661,3.4508096149989536,4,2020,
2020-04-23,47.04199981689453,48.93333435058594,46.87533187866211,48.50666809082031,198550500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,78.64114806310354,2.9220645064094555,1.7120466466921953,1.2100178597172602,42.75657348632812,40.99836169371809,7.235560445876746,3.3699049268450056,4,2020,
2020-04-24,48.34333419799805,48.71533203125,46.54533386230469,47.387332916259766,198180000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,78.34381175207788,2.9669755710709893,1.9630324315679542,1.0039431395030352,42.70038681030273,41.286399831140834,7.332286400508066,3.2343333108084544,4,2020,
2020-04-27,53.25,53.29933166503906,49.0,49.17399978637695,310221000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,80.06640500255403,3.3597655509960376,2.2423790554535707,1.1173864955424668,42.69338684082031,41.75556062207649,7.627166068098698,3.3931427001953125,4,2020,
2020-04-28,51.27466583251953,53.66666793823242,50.44599914550781,53.042667388916016,228330000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,73.78303564453351,3.471642546967402,2.488231753756337,0.983410793211065,42.65217346191406,42.12885886562327,7.6143876399840345,3.3909999302455356,4,2020,
2020-04-29,53.367332458496094,53.54666519165039,52.21066665649414,52.678001403808594,243240000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,75.25640268825738,3.6866689550346408,2.727919194011998,0.9587497610226428,42.57498680114746,42.569583320245734,7.711315559360946,3.4395713806152344,4,2020,
2020-04-30,52.12533187866211,57.987998962402344,50.900001525878906,57.01266860961914,427078500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,71.19747640048415,3.7140466478067253,2.9251446847709435,0.7889019630357819,42.394266815185546,42.94431855783069,7.400100004206072,3.8204283033098494,4,2020,
2020-05-01,46.75466537475586,51.518001556396484,45.5359992980957,50.33333206176758,487977000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,55.08469044800525,3.2647418523985223,2.9930641182964592,0.2716777341020631,42.13014678955078,43.09374392320031,6.56506981030646,3.914904458182199,5,2020,
2020-05-04,50.74599838256836,50.79999923706055,46.53333282470703,46.733333587646484,288556500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,55.168866282368114,3.1939143255378326,3.033234159744734,0.16068016579309852,41.94373344421387,43.393832333371606,5.805015607220862,3.7866663251604353,5,2020,
2020-05-05,51.2140007019043,53.26133346557617,50.8120002746582,52.65266799926758,254875500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,53.970452834982375,3.139358307738874,3.054458989343562,0.08489931839531195,41.856293487548825,43.70050560272583,5.123567717540896,3.7604282924107144,5,2020,
2020-05-06,52.172000885009766,52.6533317565918,50.740665435791016,51.766666412353516,166848000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,53.87406305389264,3.137260492927716,3.071019290060393,0.06624120286732271,41.83318687438965,44.03272110399187,4.5059011519489,3.645951952253069,5,2020,
2020-05-07,52.00266647338867,53.09333419799805,51.4900016784668,51.81399917602539,172915500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,52.7458651358212,3.086356491303306,3.074086730308976,0.012269760994330081,41.83484024047851,44.34526798122312,3.6446730465628914,3.6188567025320872,5,2020,
2020-05-08,54.62799835205078,54.93333435058594,52.46733474731445,52.917999267578125,241297500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,57.19066072828856,3.2207304690543452,3.10341547805805,0.11731499099629517,42.02206687927246,44.74851230949087,2.843953301858608,3.5740950448172435,5,2020,
2020-05-11,54.08599853515625,54.93333435058594,52.33333206176758,52.70066833496094,247794000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,63.64372584322166,3.2460692927930026,3.131946241005041,0.11412305178796167,42.213133544921874,45.11468823990912,2.5618980104766242,3.3810476575578963,5,2020,
2020-05-12,53.96066665649414,56.21933364868164,53.866668701171875,55.133331298828125,238603500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,59.35834952385795,3.2189314202984676,3.1493432768637266,0.06958814343474096,42.30085350036621,45.461589354285,2.5773625867381713,3.3239522661481584,5,2020,
2020-05-13,52.73066711425781,55.06666564941406,50.88666534423828,54.72200012207031,285982500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,60.53534903673175,3.0628669536323514,3.1320480122174517,-0.06918105858510026,42.361453475952146,45.746651227225115,2.5686694220881705,3.4755235399518694,5,2020,
2020-05-14,53.55533218383789,53.557334899902344,50.93333435058594,52.0,205233000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,59.826048758933595,2.971475004346118,3.0999334106431853,-0.12845840629706728,42.43322677612305,46.05287400983738,2.61758240768268,3.5079522814069475,5,2020,
2020-05-15,53.27799987792969,53.66999816894531,52.436668395996094,52.689998626708984,157776000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,50.06395002767103,2.843885287432933,3.048723786001135,-0.20483849856820235,42.53273345947266,46.33621227917433,2.6537682292140405,3.242047446114676,5,2020,
2020-05-18,54.242000579833984,55.64799880981445,53.59199905395508,55.185333251953125,174987000,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,57.105460415463575,2.7884132257590366,2.9966616739527154,-0.20824844819367883,42.679600143432616,46.646243192925695,2.71041792491258,3.1812853131975447,5,2020,
2020-05-19,53.867332458496094,54.80466842651367,53.73866653442383,54.34466552734375,144547500,312.7123,0.06791,1.46,95632998400,5079000064,18.829099664291714,51.30462011817545,2.683287364617101,2.9339868120855925,-0.2506994474684916,42.9462801361084,46.929423164124536,2.4031703168918144,3.0951426369803294,5,2020,
