Price,Close,High,Low,Open,Volume,PE_Ratio,ROE,EPS,Revenue,NetIncome,Revenue_to_NetIncome,RSI,MACD,MACD_Signal,MACD_Hist,SMA_50,EMA_50,StdDev_20,ATR_14,Month,Year,Upcoming_Earnings
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,72.53852844238281,72.59890677347013,71.29231880429238,71.54590484669842,135480400,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,0.0,0.0,0.0,,72.53852844238281,,,1,2020,
2020-01-03,71.83330535888672,72.594070846621,71.6086997390569,71.76568192376371,146322800,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,-0.056257112073765825,-0.011251422414753166,-0.04500568965901266,,72.51087263518689,,,1,2020,
2020-01-06,72.40565490722656,72.4442979039387,70.70298978373643,70.95416557716635,118387200,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,-0.05403457651385679,-0.01980805323457389,-0.0342265232792829,,72.50674644977668,,,1,2020,
2020-01-07,72.06514739990234,72.67134068922641,71.84536944211234,72.41533721540509,108872000,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,-0.07884048711228786,-0.03161454001011669,-0.04722594710217117,,72.48942883997769,,,1,2020,
2020-01-08,73.22441864013672,73.52631026770732,71.76809372355218,71.76809372355218,132079200,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,-0.004899372410164915,-0.026271506490126335,0.02137213407996142,,72.51825196939569,,,1,2020,
2020-01-09,74.7797622680664,74.97296995476395,73.95137344000949,74.20254195863613,170108400,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,0.17716052962617823,0.01441490073313458,0.16274562889304364,,72.60693864777494,,,1,2020,
2020-01-10,74.94880676269531,75.51395427727236,74.446462424671,75.01402005997716,140644800,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,0.33126616150966015,0.0777851528884397,0.25348100862122047,,72.69877661306593,,,1,2020,
2020-01-13,76.55005645751953,76.57662675415311,75.14686472001775,75.26521125345613,121532000,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,0.5759640976264393,0.17742094183603963,0.3985431557903997,,72.84980719520136,,,1,2020,
2020-01-14,75.51637268066406,76.69737618985954,75.39320591637785,76.48726080979424,161954400,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,0.6786562067137822,0.27766799481158816,0.4009882119021941,,72.9543783907097,,,1,2020,
2020-01-15,75.19276428222656,76.19746068634264,74.76045332904145,75.31593844725307,121923600,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,0.7255640984970171,0.36724721554867396,0.35831688294834313,,73.04215822959273,,,1,2020,
2020-01-16,76.1346435546875,76.24574496948411,75.3738782015038,75.73614811924845,108829200,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,0.8291824274864865,0.4596342579362365,0.36954816955025,,73.16343216391017,,,1,2020,
2020-01-17,76.97754669189453,76.97995681333275,76.07669931334733,76.38341859056756,137816400,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,0.9681556428823797,0.5613385349254651,0.4068171079569145,,73.31300528265466,,,1,2020,
2020-01-21,76.4558334350586,77.04753633689393,76.31816914586837,76.60557043576469,110843200,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,1.0243865274149613,0.6539481334233644,0.37043839399159684,,73.43625344549403,,,1,2020,
2020-01-22,76.72876739501953,77.28182746630861,76.63457368368562,76.94129287751667,101832400,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,,1.078540652815832,0.738866637301858,0.3396740155139739,,73.56537163959307,,,1,2020,
2020-01-23,77.09830474853516,77.17800090627688,76.23368287998045,76.78192286864785,104472000,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,71.90252433190336,1.1381568003155849,0.8187246699046034,0.3194321304109815,,73.70391803602217,,1.2108446603085576,1,2020,
2020-01-24,76.87608337402344,78.08847725706723,76.68528583944577,77.34461967692074,146537600,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,75.40123269382569,1.1541670991043134,0.8858131557445454,0.2683539433597679,,73.82831667672811,,1.240688968169798,1,2020,
2020-01-27,74.61551666259766,75.29657838161462,73.63255603039792,74.88359281479813,161940000,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,59.51340411513659,0.9732277710432271,0.9032960788042819,0.06993169223894524,,73.85918726440927,,1.347990341271458,1,2020,
2020-01-28,76.72637176513672,76.89784416878103,75.39804842645664,75.49706977797013,162234000,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,67.41236475232762,0.9887625760863017,0.9203893782606859,0.0683731978256158,,73.97162587228094,,1.4520157883478373,1,2020,
2020-01-29,78.3324203491211,79.1801343637196,77.6175430675433,78.35899064388555,216229200,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,68.46498548761289,1.1177836058129884,0.9598682237711464,0.15791538204184197,,74.14263742039232,,1.501697649378391,1,2020,
2020-01-30,78.2188949584961,78.27202816821715,76.98234829996913,77.41465908040864,126743200,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,63.87892006660296,1.1970740269357378,1.0073093844040648,0.18976464253167302,,74.3024906571807,2.0204024169578494,1.4732348447015855,1,2020,
2020-01-31,74.75080108642578,77.93152785379012,74.45615449763523,77.50887948128576,199588400,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,49.368959304403646,0.9688972214743217,0.9996269518181162,-0.03072973034379456,,74.32007145832756,1.915586471452557,1.6657526024344074,1,2020,
2020-02-03,74.54547119140625,75.71197679824171,72.99012546869326,73.49246972211677,173788400,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,42.98747890865747,0.7627050635018691,0.9522425741548668,-0.18953751065299773,,74.32891066354634,1.7316380525127215,1.7438976980123104,2,2020,
2020-02-04,77.00650024414062,77.19729777289353,75.7458008005722,76.15154128644726,136616400,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,54.739517511419656,0.7887881113085058,0.9195516815855946,-0.13076357027708885,,74.43391417651083,1.5831807444830162,1.840158862869853,2,2020,
2020-02-05,77.63444519042969,78.43385354098093,77.03066200298008,78.13437206813377,118826800,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,57.618547934796375,0.8503269836665766,0.9057067420017911,-0.05537975833521458,,74.5594251966645,1.3586632393654778,1.839469287122648,2,2020,
2020-02-06,78.54251861572266,78.54493610664728,77.34703250149894,77.90492749554984,105425600,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,57.52894997621596,0.9612897696267169,0.9168233475267763,0.04446642209994056,,74.71562493858836,1.2812267468499718,1.8498209241148476,2,2020,
2020-02-07,77.47491455078125,78.29074458151754,76.98347942731122,78.04139587134095,117684000,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,51.53362080930838,0.9521065594904456,0.9238799899195103,0.02822656957093539,,74.82383237436063,1.2451081064055223,1.8966624732881345,2,2020,
2020-02-10,77.84288024902344,77.84288024902344,75.97881937100627,76.05870463365227,109348800,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,54.317862593534336,0.963414908565511,0.9317869736487104,0.031627934916800604,,74.94222640866114,1.2212868004643076,1.9777120223589637,2,2020,
2020-02-11,77.37324523925781,78.41179815824636,77.15536891605744,78.33917517981024,94323200,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,51.98198050234042,0.9238318774770278,0.930195954414374,-0.006364076937346197,,75.03756048044924,1.231180417467128,2.008457394568885,2,2020,
2020-02-12,79.210693359375,79.215532428976,77.82353527181141,77.82353527181141,113730400,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,55.95833223940326,1.0288685905939445,0.9499304816502881,0.07893810894365638,,75.20121275021104,1.3179757600191213,2.072598049099011,2,2020,
2020-02-13,78.6466064453125,78.97342455815073,78.27863778228983,78.48198946879371,94747600,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,54.89955392959148,1.0544389272065615,0.9708321707615428,0.08360675644501869,,75.33632622845032,1.3105633291095182,2.0389454890607044,2,2020,
2020-02-14,78.66598510742188,78.91533382442148,78.1576021480164,78.61514163995746,80113600,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,62.79605626280141,1.0640021448666914,0.9894661655825726,0.07453597928411881,,75.4669010864492,1.3384668472349668,1.8613886556878165,2,2020,
2020-02-18,77.2255859375,77.40715079471983,76.16282276038466,76.34438761760448,152531200,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,51.64685812601523,0.9444656762605774,0.9804660677181736,-0.03600039145759615,,75.53586911982374,1.3375806978498856,1.877162572891662,2,2020,
2020-02-19,78.3440170288086,78.57400211516978,77.46766524775612,77.46766524775612,93984000,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,50.03952799414154,0.9292681804911211,0.9702264902727632,-0.040958309781642055,,75.64599256723491,1.3489833736748285,1.7982092571121544,2,2020,
2020-02-20,77.54027557373047,78.59335295390206,77.0343158542038,78.1043410564765,100566000,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,47.79083190771108,0.8426552323408174,0.9447122386863741,-0.1020570063455567,,75.72027817533278,1.3433113896221032,1.8131353321511756,2,2020,
2020-02-21,75.78515625,77.57660179653178,75.16783878997336,77.13357947900434,129554000,39.854103,1.49814,6.58,408624988160,99280003072,4.115884120830016,53.78990547529874,0.625183657596807,0.8808065224684608,-0.25562286487165375,,75.72282241355502,1.3868035766721136,1.7164226568438576,2,2020,
